Loan,Pool,Price
3000553013,pool_238,112093.772974521
3000553013,pool_396,112090.213435274
3000553013,pool_237,112074.777603545
3000553013,pool_236,111994.269685274
3000553013,pool_349,111779.351599521
3000553013,pool_348,111708.957791045
3000553013,pool_347,111628.449872774
3000553013,pool_362,111539.492224521
3000553013,pool_361,111469.098416045
3000553013,pool_360,111388.590497774
3000553013,pool_375,111323.618787021
3000553013,pool_374,111253.224978545
3000553013,pool_373,111172.717060274
3000553013,pool_388,111107.745349521
3000553013,pool_387,111037.351541045
3000553013,pool_386,110956.843622774
3000553013,pool_401,110939.843787021
3000553013,pool_400,110869.449978545
3000553013,pool_399,110788.942060274
3000553013,pool_242,110580.054724521
3000553013,pool_241,110509.660916045
3000553013,pool_240,110429.152997774
3000553186,pool_236,325689.285391234
3000553186,pool_240,321150.232891234
3000553390,pool_236,313226.901719201
3000553390,pool_237,312993.699469811
3000553390,pool_238,312795.465597945
3000553390,pool_240,309775.377627601
3000553390,pool_242,309609.925447945
3000553390,pool_241,309495.073754811
3000554101,pool_10,251789.130141907
3000554101,pool_9,251193.374708262
3000554101,pool_237,250822.378222276
3000554101,pool_11,250772.982779794
3000554101,pool_236,250194.017197959
3000554101,pool_238,250088.626529794
3000554101,pool_14,248670.197729407
3000554101,pool_13,248105.337407259
3000554101,pool_241,248048.099729776
3000554101,pool_15,247858.158104795
3000554101,pool_242,247553.892104795
3000554101,pool_240,247457.088519759
3000554976,pool_10,200881.217705867
3000554976,pool_9,200804.135706164
3000554976,pool_11,200626.784876712
3000554976,pool_397,200410.390206164
3000554976,pool_396,200314.640856164
3000554976,pool_398,200285.047376712
3000554976,pool_237,200239.765206164
3000554976,pool_236,200144.015856164
3000554976,pool_238,200114.422376712
3000554976,pool_169,198464.436455867
3000554976,pool_168,198387.354456164
3000554976,pool_170,198272.159876712
3000554976,pool_400,198096.227706164
3000554976,pool_401,198062.291126712
3000554976,pool_14,198037.873955867
3000554976,pool_399,198000.478356164
3000554976,pool_13,197960.791956164
3000554976,pool_15,197845.597376712
3000554976,pool_241,197456.383956164
3000554976,pool_242,197422.447376712
3000554976,pool_240,197360.634606164
3000555416,pool_10,275494.38600439
3000555416,pool_9,274783.258194796
3000555416,pool_11,274762.04540411
3000555416,pool_237,274436.845204796
3000555416,pool_238,273907.42040411
3000555416,pool_236,273690.049772793
3000555416,pool_14,272082.55075439
3000555416,pool_15,271525.78590411
3000555416,pool_13,271405.219454793
3000555416,pool_241,271402.030754796
3000555416,pool_242,271086.94590411
3000555416,pool_240,270696.092704793
3000555489,pool_248,460796.16414536
3000555489,pool_251,457985.76702786
3000555507,pool_5,397452.566367395
3000555507,pool_6,397411.71290246
3000555507,pool_9,396983.484067395
3000555507,pool_10,396782.05874246
3000555507,pool_11,396096.532252055
3000555507,pool_7,395264.369252055
3000555892,pool_10,339043.548611201
3000555892,pool_11,338445.328388767
3000555892,pool_237,338309.220611704
3000555892,pool_9,338035.758305478
3000555892,pool_238,337935.378388767
3000555892,pool_236,337275.945965478
3000555892,pool_14,333300.442361201
3000555892,pool_15,332807.090888767
3000555892,pool_13,332292.652055478
3000555892,pool_241,332209.149361704
3000555892,pool_242,331989.525888767
3000555892,pool_240,331175.874715478
3000556188,pool_17,314705.224615889
3000556188,pool_19,314451.098882191
3000556188,pool_246,313754.938882191
3000556188,pool_244,313554.919015889
3000556188,pool_21,312557.844615889
3000556188,pool_22,312311.698882191
3000556188,pool_249,311439.218882191
3000556188,pool_248,311191.699015889
3000557340,pool_237,241582.400468959
3000557340,pool_236,241537.431550958
3000557340,pool_238,241353.664210822
3000557340,pool_241,237223.352593959
3000557340,pool_240,237178.383675958
3000557340,pool_242,237104.819460822
3000557359,pool_10,476452.163462596
3000557359,pool_9,475863.252200347
3000557359,pool_11,475286.459759591
3000557359,pool_14,472383.890027596
3000557359,pool_15,472126.969259591
3000557359,pool_13,471928.024744522
3000557454,pool_223,411948.22438356
3000557454,pool_454,411024.44038356
3000557454,pool_9,410985.72438356
3000557454,pool_236,410061.94038356
3000557454,pool_224,406803.22438356
3000557454,pool_455,406407.94038356
3000557454,pool_13,404003.22438356
3000557454,pool_240,402645.44038356
3000557767,pool_202,81725.3857935271
3000557767,pool_197,81668.667332899
3000557767,pool_200,81658.4297536988
3000557767,pool_199,81585.3588487771
3000557767,pool_433,81571.4042735271
3000557767,pool_119,81428.071207899
3000557767,pool_201,81425.6643610384
3000557767,pool_431,81421.5425407188
3000557767,pool_198,81393.8310386384
3000557767,pool_121,81344.7627237771
3000557767,pool_124,81312.9352935271
3000557767,pool_430,81273.0748987771
3000557767,pool_145,81264.809551649
3000557767,pool_428,81255.5146575273
3000557767,pool_122,81245.9792536988
3000557767,pool_352,81227.6955235271
3000557767,pool_432,81210.2473571586
3000557767,pool_132,81187.475082899
3000557767,pool_147,81181.5010675271
3000557767,pool_120,81153.2349136384
3000557767,pool_134,81104.1665987771
3000557767,pool_350,81077.8337907188
3000557767,pool_137,81072.3391685271
3000557767,pool_150,81072.3391685271
3000557767,pool_213,81059.811832899
3000557767,pool_349,81032.4787737771
3000557767,pool_429,81031.4402451586
3000557767,pool_347,81014.9185325273
3000557767,pool_123,81013.2138610384
3000557767,pool_135,81005.3831286988
3000557767,pool_148,81005.3831286988
3000557767,pool_146,80989.9732573884
3000557767,pool_215,80976.5033487771
3000557767,pool_158,80946.878957899
3000557767,pool_133,80912.6387886384
3000557767,pool_351,80866.5386071586
3000557767,pool_160,80863.5704737771
3000557767,pool_362,80860.6243987771
3000557767,pool_360,80843.0641575273
3000557767,pool_348,80790.8441201586
3000557767,pool_214,80784.9755386384
3000557767,pool_136,80772.6177360384
3000557767,pool_149,80772.6177360384
3000557767,pool_365,80763.6887110271
3000557767,pool_168,80740.653707899
3000557767,pool_163,80711.4449810271
3000557767,pool_375,80705.9554612771
3000557767,pool_378,80694.9469610271
3000557767,pool_373,80688.3952200273
3000557767,pool_159,80672.0426636384
3000557767,pool_446,80664.2193987771
3000557767,pool_170,80657.3452237771
3000557767,pool_444,80646.6591575273
3000557767,pool_161,80644.4889411988
3000557767,pool_218,80635.3380435271
3000557767,pool_361,80618.9897451586
3000557767,pool_363,80613.8269782188
3000557767,pool_173,80573.9614810271
3000557767,pool_13,80568.799332899
3000557767,pool_216,80568.3820036988
3000557767,pool_391,80557.4634610271
3000557767,pool_388,80551.2865237771
3000557767,pool_376,80545.0852282188
3000557767,pool_386,80533.7262825273
3000557767,pool_449,80515.7273985271
3000557767,pool_171,80507.0054411988
3000557767,pool_15,80485.4908487771
3000557767,pool_169,80465.8174136384
3000557767,pool_374,80464.3208076586
3000557767,pool_401,80430.9884612771
3000557767,pool_445,80422.5847451586
3000557767,pool_399,80413.4282200273
3000557767,pool_162,80411.7235485384
3000557767,pool_389,80407.6017282188
3000557767,pool_364,80402.5317946586
3000557767,pool_404,80368.4236485271
3000557767,pool_447,80365.8656657188
3000557767,pool_217,80335.6166110384
3000557767,pool_377,80333.7900446586
3000557767,pool_387,80309.6518701586
3000557767,pool_14,80293.9630386384
3000557767,pool_172,80274.2400485384
3000557767,pool_402,80218.5619157187
3000557767,pool_390,80196.3065446586
3000557767,pool_400,80189.3538076586
3000557767,pool_242,80173.2068987771
3000557767,pool_240,80155.6466575272
3000557767,pool_448,80154.5704821586
3000557767,pool_19,80144.3255435271
3000557767,pool_17,80077.3695036988
3000557767,pool_246,80024.7148985271
3000557767,pool_403,80007.2667321586
3000557767,pool_241,79931.5722451586
3000557767,pool_244,79874.8531657188
3000557767,pool_18,79844.6041110384
3000557767,pool_245,79663.5579821586
3000557972,pool_242,262863.974295719
3000557972,pool_241,262456.909008728
3000557972,pool_240,262454.861622489
3000557972,pool_246,261106.564770719
3000557972,pool_245,260475.952983728
3000557972,pool_244,260472.920965089
3000558052,pool_9,219296.606555837
3000558052,pool_10,219123.643618648
3000558052,pool_11,218969.236323287
3000558052,pool_236,218422.039818235
3000558052,pool_238,218285.536323287
3000558052,pool_237,218277.610978972
3000558052,pool_13,216594.175563835
3000558052,pool_15,216418.388723287
3000558052,pool_14,216394.175418648
3000558052,pool_242,216067.316723287
3000558052,pool_240,216026.874163835
3000558052,pool_241,215849.759418972
3000558232,pool_14,251629.692245764
3000558232,pool_13,251535.844101698
3000558232,pool_15,251405.253002527
3000558232,pool_241,250670.643021136
3000558232,pool_242,250616.377277527
3000558232,pool_240,250528.181169848
3000558232,pool_18,248801.773333264
3000558232,pool_17,248707.925189198
3000558232,pool_19,248659.685908777
3000558232,pool_246,248037.944871277
3000558232,pool_245,247978.255146136
3000558232,pool_244,247835.793294848
3000558395,pool_6,696421.125623956
3000558395,pool_5,695304.923729646
3000558395,pool_10,694388.307183436
3000558395,pool_7,693925.533976823
3000558395,pool_9,693794.996535953
3000558395,pool_233,693381.366639093
3000558395,pool_11,693158.816579816
3000558395,pool_237,692972.324030493
3000558395,pool_238,692545.649929816
3000558395,pool_236,692327.258662226
3000558395,pool_232,692100.014783661
3000558395,pool_234,691593.773476823
3000558395,pool_33,683035.093123957
3000558395,pool_32,681918.891229649
3000558395,pool_37,681214.378527437
3000558395,pool_36,680621.067879949
3000558395,pool_34,680539.501476819
3000558395,pool_264,680515.541270491
3000558395,pool_260,680176.693289091
3000558395,pool_265,680088.867169819
3000558395,pool_38,679917.871399819
3000558395,pool_263,679870.475902229
3000558395,pool_259,678895.341433664
3000558395,pool_261,678389.100126819
3000558446,pool_137,120361.015816952
3000558446,pool_150,120361.015816952
3000558446,pool_135,120033.566312157
3000558446,pool_148,120033.566312157
3000558446,pool_163,119826.992379452
3000558446,pool_365,119745.326754452
3000558446,pool_218,119714.375191952
3000558446,pool_378,119643.608004452
3000558446,pool_173,119623.554879452
3000558446,pool_139,119619.195504452
3000558446,pool_152,119619.195504452
3000558446,pool_161,119499.542874657
3000558446,pool_391,119440.170504452
3000558446,pool_216,119386.925687157
3000558446,pool_449,119378.412691952
3000558446,pool_363,119313.961374657
3000558446,pool_171,119296.105374657
3000558446,pool_138,119288.694437157
3000558446,pool_151,119288.694437157
3000558446,pool_165,119288.609566952
3000558446,pool_376,119212.242624657
3000558446,pool_367,119164.948629452
3000558446,pool_404,119160.443941952
3000558446,pool_389,119008.805124657
3000558446,pool_19,118987.812691952
3000558446,pool_380,118961.511129452
3000558446,pool_164,118958.108499657
3000558446,pool_447,118947.047312157
3000558446,pool_175,118907.164254452
3000558446,pool_220,118896.265816952
3000558446,pool_402,118729.078562157
3000558446,pool_366,118715.419187157
3000558446,pool_17,118660.363187157
3000558446,pool_246,118651.850191952
3000558446,pool_174,118576.663187157
3000558446,pool_219,118565.764749657
3000558446,pool_393,118554.636129452
3000558446,pool_379,118511.981687157
3000558446,pool_451,118492.878316952
3000558446,pool_406,118224.050191952
3000558446,pool_244,118220.484812157
3000558446,pool_22,118169.703316952
3000558446,pool_392,118105.106687157
3000558446,pool_450,118043.348874657
3000558446,pool_21,117839.202249657
3000558446,pool_405,117774.520749657
3000558446,pool_249,117766.315816952
3000558446,pool_248,117316.786374657
3000558756,pool_185,91020.7917020546
3000558756,pool_416,90862.8258020546
3000558756,pool_188,90284.3367020546
3000558756,pool_13,90014.8542020546
3000558756,pool_419,89895.5598020546
3000558756,pool_240,89856.8883020546
3000558756,pool_17,89305.5867020546
3000558756,pool_244,88943.9973020546
3000558860,pool_185,460709.806519728
3000558860,pool_416,459655.169599728
3000558860,pool_188,457820.717239728
3000558860,pool_419,456283.332739728
3000558860,pool_13,455506.681519728
3000558860,pool_240,454452.044599728
3000558860,pool_17,452758.217239728
3000558860,pool_244,451361.457739728
3000559147,pool_6,629159.636112925
3000559147,pool_5,628253.715951372
3000559147,pool_7,628002.854910102
3000559147,pool_233,625827.914863872
3000559147,pool_10,625424.335175426
3000559147,pool_234,625187.542410102
3000559147,pool_232,624866.229238872
3000559147,pool_9,624664.887988872
3000559147,pool_11,624479.228347602
3000559147,pool_237,623981.410176372
3000559147,pool_238,623650.103347602
3000559147,pool_236,623177.629551372
3000559147,pool_33,617155.886112926
3000559147,pool_32,616249.96595137
3000559147,pool_34,615999.104910103
3000559147,pool_260,614373.30548887
3000559147,pool_261,613732.933035103
3000559147,pool_264,613592.59767637
3000559147,pool_259,613411.61986387
3000559147,pool_265,613261.290847603
3000559147,pool_37,612840.507050426
3000559147,pool_263,612788.81705137
3000559147,pool_36,612081.05986387
3000559147,pool_38,611833.525222603
3000559189,pool_10,349873.663412446
3000559189,pool_11,349257.358338083
3000559189,pool_237,349115.676212965
3000559189,pool_9,348834.109097095
3000559189,pool_238,348730.978338083
3000559189,pool_236,348049.816481095
3000559189,pool_14,343945.520912446
3000559189,pool_15,343437.463338083
3000559189,pool_13,342905.966597095
3000559189,pool_241,342819.067712965
3000559189,pool_242,342593.557338083
3000559189,pool_240,341753.207981095
3000559359,pool_236,410952.66958904
3000559359,pool_238,410787.68821918
3000559359,pool_237,410738.13158904
3000559359,pool_242,403558.68821918
3000559359,pool_240,403536.16958904
3000559359,pool_241,403321.63158904
3000559364,pool_218,228989.51108476
3000559364,pool_216,228675.797182012
3000559364,pool_449,228193.01108476
3000559364,pool_220,227831.42220976
3000559364,pool_447,227633.583857137
3000559364,pool_19,227606.69858476
3000559364,pool_219,227464.296455137
3000559364,pool_17,227292.984682012
3000559364,pool_451,227279.18220976
3000559364,pool_246,226810.19858476
3000559364,pool_450,226654.952892637
3000559364,pool_22,226448.60970976
3000559364,pool_244,226250.771357137
3000559364,pool_21,226081.483955137
3000559364,pool_249,225896.36970976
3000559364,pool_248,225272.140392637
3000559383,pool_10,427348.874515518
3000559383,pool_11,426906.995774247
3000559383,pool_237,426420.362516154
3000559383,pool_238,426386.995774247
3000559383,pool_9,426385.153358902
3000559383,pool_236,425424.417998902
3000559383,pool_14,420087.074515518
3000559383,pool_15,419777.795774247
3000559383,pool_13,419123.353358902
3000559383,pool_242,418868.835774247
3000559383,pool_241,418707.20251615
3000559383,pool_240,417711.257998902
3000559404,pool_194,84132.6013036848
3000559404,pool_116,83989.2763036847
3000559404,pool_425,83922.7808746848
3000559404,pool_129,83863.8669286847
3000559404,pool_142,83828.0356786848
3000559404,pool_223,83792.2044286848
3000559404,pool_5,83774.1229561847
3000559404,pool_155,83756.3731786847
3000559404,pool_344,83743.6246246848
3000559404,pool_357,83636.1308746847
3000559404,pool_454,83618.2152496848
3000559404,pool_370,83600.2996246848
3000559404,pool_9,83595.1325536848
3000559404,pool_383,83564.4683746848
3000559404,pool_396,83492.8058746848
3000559404,pool_236,83421.1433746848
3000559404,pool_232,83394.2053385597
3000559633,pool_10,589413.655030569
3000559633,pool_9,589197.402034245
3000559633,pool_11,588698.071815067
3000559633,pool_237,588130.255031449
3000559633,pool_238,587979.321815067
3000559633,pool_236,587869.462534245
3000559633,pool_14,579376.311280569
3000559633,pool_13,579160.058284245
3000559633,pool_15,578844.009315067
3000559633,pool_37,578822.442530569
3000559633,pool_36,578606.189534245
3000559633,pool_38,578105.134315067
3000559633,pool_242,577587.634315067
3000559633,pool_264,577541.630031449
3000559633,pool_241,577469.036281449
3000559633,pool_265,577390.696815067
3000559633,pool_263,577280.837534245
3000559633,pool_240,577208.243784245
3000559633,pool_269,568827.509315069
3000559633,pool_268,568708.911281446
3000559633,pool_267,568448.118784247
3000559633,pool_41,565113.436280569
3000559633,pool_40,564897.183284247
3000559633,pool_42,564526.509315069
3000560072,pool_244,263500.066091606
3000560072,pool_248,261544.905776606
3000560076,pool_116,112662.858007899
3000560076,pool_117,112634.539319358
3000560076,pool_129,112497.483007899
3000560076,pool_130,112469.164319358
3000560076,pool_142,112450.233007899
3000560076,pool_143,112421.914319358
3000560076,pool_119,112401.438213699
3000560076,pool_155,112355.733007899
3000560076,pool_120,112341.916559358
3000560076,pool_156,112327.414319358
3000560076,pool_121,112261.567726027
3000560076,pool_118,112252.603726027
3000560076,pool_145,112177.000713699
3000560076,pool_345,112152.198359523
3000560076,pool_347,112149.243093699
3000560076,pool_9,112143.108007899
3000560076,pool_344,112141.370757699
3000560076,pool_146,112117.479059358
3000560076,pool_349,112114.957726027
3000560076,pool_10,112114.789319358
3000560076,pool_348,112104.046559523
3000560076,pool_131,112087.228726027
3000560076,pool_132,112070.688213699
3000560076,pool_144,112039.978726027
3000560076,pool_147,112037.130226027
3000560076,pool_133,112011.166559358
3000560076,pool_358,112010.448359523
3000560076,pool_357,111999.620757699
3000560076,pool_371,111963.198359523
3000560076,pool_370,111952.370757699
3000560076,pool_157,111945.478726027
3000560076,pool_134,111930.817726027
3000560076,pool_384,111915.948359523
3000560076,pool_360,111912.993093699
3000560076,pool_383,111905.120757699
3000560076,pool_362,111878.707726027
3000560076,pool_361,111867.796559523
3000560076,pool_346,111850.303726027
3000560076,pool_397,111821.448359523
3000560076,pool_396,111810.620757699
3000560076,pool_158,111739.938213699
3000560076,pool_11,111732.853726027
3000560076,pool_237,111726.948359523
3000560076,pool_236,111716.120757699
3000560076,pool_359,111708.553726027
3000560076,pool_373,111700.368093699
3000560076,pool_159,111680.416559358
3000560076,pool_375,111666.082726027
3000560076,pool_372,111661.303726027
3000560076,pool_374,111655.171559523
3000560076,pool_385,111614.053726027
3000560076,pool_160,111600.067726027
3000560076,pool_398,111519.553726027
3000560076,pool_386,111487.743093699
3000560076,pool_168,111456.438213699
3000560076,pool_388,111453.457726027
3000560076,pool_387,111442.546559523
3000560076,pool_238,111425.053726027
3000560076,pool_169,111396.916559358
3000560076,pool_399,111322.368093699
3000560076,pool_170,111316.567726027
3000560076,pool_401,111288.082726027
3000560076,pool_400,111277.171559523
3000560076,pool_13,111220.188213699
3000560076,pool_14,111160.666559358
3000560076,pool_15,111080.317726027
3000560076,pool_240,110967.993093699
3000560076,pool_242,110933.707726027
3000560076,pool_241,110922.796559523
3000560411,pool_9,315905.730279234
3000560411,pool_10,315628.615842186
3000560411,pool_11,315450.307375342
3000560411,pool_236,314635.133320831
3000560411,pool_238,314457.007375342
3000560411,pool_237,314399.474082657
3000560411,pool_13,311979.556951231
3000560411,pool_15,311742.695775342
3000560411,pool_14,311663.162042186
3000560411,pool_242,311232.647775342
3000560411,pool_240,311155.364351231
3000560411,pool_241,310872.218042657
3000560502,pool_5,516421.374047507
3000560502,pool_223,514695.588101507
3000560502,pool_232,513637.475876507
3000560502,pool_454,513473.332076507
3000560502,pool_9,513472.009976507
3000560502,pool_236,512249.753951507
3000560502,pool_32,506556.474047507
3000560502,pool_259,504223.869626507
3000560502,pool_263,503712.038951507
3000560502,pool_36,503130.391226507
3000560505,pool_185,189105.247737748
3000560505,pool_416,188676.362056948
3000560505,pool_184,188373.594410549
3000560505,pool_415,187998.444410549
3000560505,pool_188,187930.351430548
3000560505,pool_187,187500.226910549
3000560505,pool_419,187305.148400548
3000560505,pool_13,186989.310237748
3000560505,pool_418,186914.535410549
3000560505,pool_240,186560.424556948
3000560505,pool_12,186257.656910549
3000560505,pool_239,185882.506910549
3000560505,pool_17,185871.601430548
3000560505,pool_16,185441.476910549
3000560505,pool_244,185303.585900548
3000560505,pool_243,184912.972910549
3000560743,pool_32,593310.77815942
3000560743,pool_33,592827.699166014
3000560743,pool_259,591978.051137363
3000560743,pool_260,590841.901908477
3000560743,pool_31,589844.030232318
3000560743,pool_258,588062.981104318
3000560743,pool_263,586018.691579516
3000560743,pool_264,585065.301929915
3000560743,pool_36,585024.210707196
3000560743,pool_37,584483.388041216
3000560743,pool_262,584278.196768316
3000560743,pool_35,583596.367152316
3000560793,pool_223,339365.19513841
3000560793,pool_9,338575.94513841
3000560793,pool_454,338012.09188401
3000560793,pool_236,337222.84188401
3000560793,pool_224,336690.82549041
3000560793,pool_455,336602.36389041
3000560793,pool_13,334394.82549041
3000560793,pool_240,333517.11389041
3000561115,pool_10,231125.264159452
3000561115,pool_9,230822.460314078
3000561115,pool_11,230679.277144447
3000561115,pool_14,227873.601665702
3000561115,pool_13,227570.797820328
3000561115,pool_15,227498.696856947
3000561232,pool_446,921357.300043284
3000561232,pool_444,919584.720194635
3000561232,pool_242,915723.550043284
3000561232,pool_449,915092.795393284
3000561232,pool_240,913950.970194635
3000561232,pool_447,912631.922729835
3000561232,pool_246,909459.045393284
3000561232,pool_269,908456.012543284
3000561232,pool_244,906998.172729835
3000561232,pool_267,906683.432694635
3000561232,pool_273,898279.431893287
3000561232,pool_271,895818.559229835
3000561586,pool_10,315877.820559771
3000561586,pool_9,315662.081800012
3000561586,pool_11,314967.843391782
3000561586,pool_237,314786.120080236
3000561586,pool_236,314460.191762412
3000561586,pool_238,314223.043391782
3000561586,pool_14,313192.141679771
3000561586,pool_13,313064.233490412
3000561586,pool_15,312941.949391782
3000561586,pool_242,312650.869391782
3000561586,pool_241,312522.581680236
3000561586,pool_240,312354.350930412
3000561698,pool_6,259545.219959813
3000561698,pool_5,259294.628754598
3000561698,pool_7,259145.368061466
3000561698,pool_233,258173.520033202
3000561698,pool_10,258007.362606563
3000561698,pool_234,257960.803811466
3000561698,pool_232,257899.969679728
3000561698,pool_9,257817.075656728
3000561698,pool_11,257684.914976466
3000561698,pool_237,257413.297266952
3000561698,pool_238,257318.082176466
3000561698,pool_236,257204.757837478
3000561830,pool_340,466074.529411919
3000561830,pool_232,465673.341911919
3000561830,pool_229,463638.069444369
3000561983,pool_5,477224.026592466
3000561983,pool_223,475633.147217466
3000561983,pool_232,474657.748779966
3000561983,pool_454,474506.436279966
3000561983,pool_9,474505.217529966
3000561983,pool_236,473378.506592466
3000562013,pool_233,250462.12470771
3000562013,pool_237,250317.07245771
3000562013,pool_236,250162.68389863
3000562013,pool_238,250131.498217808
3000562013,pool_232,250082.10002988
3000562013,pool_234,249768.867592808
3000562682,pool_223,181955.311369006
3000562682,pool_454,181548.269044006
3000562682,pool_9,181531.209806506
3000562682,pool_396,181278.386231506
3000562682,pool_236,181124.167481506
3000562682,pool_224,179688.295744006
3000562682,pool_455,179514.123731506
3000562682,pool_168,178840.092619006
3000562682,pool_13,178454.545744006
3000562682,pool_399,178434.592481506
3000562682,pool_240,177856.272169006
3000562831,pool_6,277806.017777669
3000562831,pool_7,277291.075984933
3000562831,pool_10,277011.594077669
3000562831,pool_5,276853.427328082
3000562831,pool_233,276618.082578082
3000562831,pool_237,276458.229078082
3000562831,pool_11,276444.288484933
3000562831,pool_234,276298.825984933
3000562831,pool_9,276263.349078082
3000562831,pool_238,276123.663484933
3000562831,pool_236,275689.758378082
3000562831,pool_232,275600.951665582
3000563003,pool_233,280606.04917248
3000563003,pool_237,280442.64337248
3000563003,pool_236,280436.19745315
3000563003,pool_238,280431.63342904
3000563003,pool_232,280345.41725815
3000563003,pool_234,280051.37442904
3000563092,pool_240,460475.492341234
3000563092,pool_244,458902.860071234
3000563103,pool_9,314283.340549224
3000563103,pool_10,313885.566569761
3000563103,pool_11,313811.842859506
3000563103,pool_236,313252.673423424
3000563103,pool_238,313042.320209506
3000563103,pool_237,312884.045400224
3000563103,pool_13,309843.933174225
3000563103,pool_15,309469.482109506
3000563103,pool_14,309446.159194761
3000563103,pool_240,308906.887498425
3000563103,pool_242,308839.249909506
3000563103,pool_241,308538.259475224
3000563286,pool_9,428338.702866574
3000563286,pool_10,428217.976742315
3000563286,pool_11,428192.217168492
3000563286,pool_238,427587.567168492
3000563286,pool_236,427375.658046574
3000563286,pool_237,427287.232742953
3000563286,pool_13,421059.446616574
3000563286,pool_15,421045.879668492
3000563286,pool_14,420938.720492315
3000563286,pool_242,420051.334668492
3000563286,pool_240,419643.956796574
3000563286,pool_241,419555.531492953
3000563382,pool_236,340489.135712013
3000563382,pool_237,340267.36757459
3000563382,pool_238,340157.062327325
3000563382,pool_240,335730.809864514
3000563382,pool_242,335554.999917325
3000563382,pool_241,335509.04172709
3000563438,pool_112,344043.926199864
3000563438,pool_5,343749.663699864
3000563438,pool_340,343670.360796864
3000563438,pool_232,343376.098296864
3000563552,pool_248,284672.150501524
3000563552,pool_251,282932.786257774
3000563826,pool_207,125798.410556506
3000563826,pool_209,125536.557619862
3000563826,pool_208,125536.311181316
3000563826,pool_210,125525.226181507
3000563826,pool_212,125397.838869863
3000563826,pool_441,125259.674931506
3000563826,pool_443,125249.401369863
3000563826,pool_438,125218.560712756
3000563826,pool_211,125168.522431316
3000563826,pool_129,125154.132431508
3000563826,pool_142,125099.444931506
3000563826,pool_440,125077.182619863
3000563826,pool_131,125026.745119863
3000563826,pool_5,125017.160556506
3000563826,pool_155,124990.069931507
3000563826,pool_439,124986.341181507
3000563826,pool_144,124972.057619863
3000563826,pool_442,124912.334931507
3000563826,pool_157,124862.682619863
3000563826,pool_357,124806.549931507
3000563826,pool_130,124797.428681316
3000563826,pool_359,124796.276369863
3000563826,pool_7,124755.307619863
3000563826,pool_6,124755.061181316
3000563826,pool_370,124751.862431507
3000563826,pool_9,124743.976181507
3000563826,pool_143,124742.741181316
3000563826,pool_372,124741.588869863
3000563826,pool_383,124697.174931507
3000563826,pool_385,124686.901369863
3000563826,pool_156,124633.366181316
3000563826,pool_11,124616.588869863
3000563826,pool_396,124587.799931507
3000563826,pool_398,124577.526369863
3000563826,pool_236,124478.424931507
3000563826,pool_238,124468.151369863
3000563826,pool_358,124459.209931507
3000563826,pool_232,124437.310712757
3000563826,pool_371,124404.522431507
3000563826,pool_10,124387.272431316
3000563826,pool_384,124349.834931507
3000563826,pool_234,124295.932619863
3000563826,pool_397,124240.459931507
3000563826,pool_233,124205.091181507
3000563826,pool_237,124131.084931507
3000563872,pool_5,355257.775465754
3000563872,pool_232,353904.167965754
3000563872,pool_223,352549.650465754
3000563872,pool_454,352106.917965754
3000563872,pool_9,351707.462965754
3000563872,pool_236,351264.730465754
3000563990,pool_6,343349.087961265
3000563990,pool_5,342935.634375782
3000563990,pool_7,342731.831864383
3000563990,pool_233,341523.70856178
3000563990,pool_10,341302.595811265
3000563990,pool_234,341155.481864383
3000563990,pool_232,341079.702261782
3000563990,pool_9,340969.391661782
3000563990,pool_11,340789.870364383
3000563990,pool_237,340512.04781178
3000563990,pool_238,340301.710364383
3000563990,pool_236,340154.554311782
3000564204,pool_185,373203.031650366
3000564204,pool_416,372555.340593466
3000564204,pool_188,370183.422245366
3000564204,pool_13,369078.491337866
3000564204,pool_419,368589.360987466
3000564204,pool_240,368430.800280966
3000564204,pool_17,366170.355995366
3000564204,pool_244,364687.768799966
3000564392,pool_340,495635.079677809
3000564392,pool_232,495211.579677809
3000564392,pool_341,494673.250677809
3000564392,pool_236,492979.250677809
3000564879,pool_6,100980.279068667
3000564879,pool_5,100970.826136986
3000564879,pool_232,100932.978136986
3000564879,pool_3,100923.366568667
3000564879,pool_2,100879.867161986
3000564879,pool_233,100878.279068786
3000564879,pool_4,100829.699136986
3000564879,pool_231,100744.749136986
3000564879,pool_229,100651.860211986
3000564879,pool_1,100623.199136986
3000564879,pool_230,100614.421568786
3000564879,pool_228,100351.249136986
3000565343,pool_6,357556.039088507
3000565343,pool_7,357222.574342466
3000565343,pool_5,357202.273189041
3000565343,pool_10,355443.141588507
3000565343,pool_11,355182.949342466
3000565343,pool_9,355172.229089041
3000565369,pool_6,178086.353546857
3000565369,pool_5,177580.558671123
3000565369,pool_7,177549.291487396
3000565369,pool_156,177378.504146857
3000565369,pool_10,177035.941646857
3000565369,pool_155,176913.899247123
3000565369,pool_157,176882.958487396
3000565369,pool_9,176571.336747123
3000565369,pool_11,176540.395987396
3000565484,pool_9,644267.305049801
3000565484,pool_10,643585.440132202
3000565484,pool_236,641812.128361151
3000565484,pool_237,641355.354613153
3000565484,pool_11,640913.460129041
3000565484,pool_238,639081.510129041
3000565484,pool_13,638960.516233151
3000565484,pool_14,638099.234262202
3000565484,pool_240,637510.394293151
3000565484,pool_15,637474.362129041
3000565484,pool_241,636731.481763152
3000565484,pool_242,636569.254629041
3000565484,pool_36,632957.342549801
