Loan,Amount,Fico,Dti,IsExpensive,IsCalifornia,IsCashout,IsPrimary,PropOcc,PropState,PropType,Purpose
3000598310,564000,727,30.781,1,0,0,1,Primary,NY,SFR_Dt,Purchase
3000598369,312000,709,44.39,0,0,0,1,Primary,CO,SFR_Dt,Purchase
3000598424,197500,784,34.915,0,0,0,1,Primary,AZ,SFR_Dt,Rate/Term
3000598465,416500,792,39.718,0,0,0,0,NOO,WA,SFR_Dt,Purchase
3000598601,549000,798,18.146,1,0,0,0,Second,CO,SFR_Dt,Purchase
3000598679,311920,779,38.527,0,0,0,1,Primary,AZ,SFR_Dt,Purchase
3000598795,138375,737,29.092,0,0,0,0,Second,FL,SFR_At,Purchase
3000598954,228000,786,33.789,0,0,0,0,Second,NM,SFR_At,Purchase
3000599000,419000,794,26.465,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
3000599041,337500,685,34.269,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000599094,40000,686,39.626,0,0,1,1,Primary,KY,SFR_At,Cashout
3000599114,431000,687,43.019,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000599191,323085,755,40.237,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3000599208,207000,811,38.848,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000599236,332000,801,25.292,0,0,0,1,Primary,FL,SFR_At,Purchase
3000599308,324000,776,17.877,0,0,0,1,Primary,PA,SFR_At,Rate/Term
3000599335,40000,800,20.202,0,0,0,1,Primary,FL,CondoLo,Purchase
3000599420,54400,804,34.368,0,0,0,0,NOO,OK,SFR_Dt,Purchase
3000599568,482400,788,19.98,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3000599582,140000,764,42.599,0,0,0,0,NOO,NJ,CondoMid,Purchase
3000599584,263500,743,27.401,0,0,0,1,Primary,NV,SFR_At,Rate/Term
3000599779,350000,686,42.155,0,1,1,1,Primary,CA,CondoHi,Cashout
3000599871,446167,720,49.993,0,0,0,1,Primary,AZ,SFR_At,Purchase
3000599924,218227,720,34.481,0,0,0,0,Second,TN,SFR_Dt,Purchase
3000599929,385500,724,32.736,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000599985,531000,729,28.606,1,0,0,1,Primary,NJ,SFR_Dt,Purchase
3000599994,260000,700,44.843,0,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
3000600102,72250,811,11.713,0,0,0,1,Primary,MI,SFR_Dt,Rate/Term
3000600142,325000,735,49.153,0,0,0,1,Primary,NH,SFR_Dt,Purchase
3000600297,165000,799,14.007,0,0,0,0,Second,NJ,CondoMid,Purchase
3000600400,655000,765,26.269,1,1,0,1,Primary,CA,SFR_At,Rate/Term
3000600427,172500,767,42.364,0,0,1,1,Primary,TN,SFR_Dt,Cashout
3000600473,285000,797,47.849,0,0,0,1,Primary,GA,SFR_At,Purchase
3000600589,564000,718,49.832,1,1,0,1,Primary,CA,CondoLo,Purchase
3000600648,400000,797,29.509,0,1,0,1,Primary,CA,SFR_At,Purchase
3000600708,224000,681,26.204,0,0,0,1,Primary,NM,SFR_Dt,Purchase
3000600772,293400,807,20.29,0,0,0,1,Primary,AZ,SFR_Dt,Purchase
3000600862,105000,764,20.388,0,0,0,1,Primary,TN,SFR_At,Purchase
3000600959,540000,810,19.587,1,0,0,1,Primary,NJ,CondoLo,Rate/Term
3000601026,265607,790,29.836,0,0,0,1,Primary,NV,SFR_At,Rate/Term
3000601050,200000,748,48.423,0,1,1,1,Primary,CA,SFR_Dt,Cashout
3000601129,314958,726,48.235,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000601174,176000,755,30.17,0,0,0,0,NOO,PA,SFR_At,Purchase
3000601280,86400,814,39.407,0,0,0,1,Primary,IL,CondoLo,Purchase
3000601334,114300,700,43.541,0,0,0,0,Second,IL,CondoLo,Purchase
3000601338,100000,778,16.445,0,0,0,0,Second,FL,CondoLo,Purchase
3000601399,121500,699,44.678,0,0,0,0,NOO,FL,4 Unit,Purchase
3000601406,117000,766,46.677,0,0,1,1,Primary,CO,SFR_Dt,Cashout
3000601537,159000,750,31.035,0,1,1,1,Primary,CA,CondoLo,Cashout
3000601566,351680,750,34.228,0,1,0,1,Primary,CA,CondoLo,Rate/Term
3000601600,300000,755,26.504,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000601717,188000,802,24.358,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000602006,236000,747,43.142,0,0,0,1,Primary,GA,SFR_Dt,Purchase
3000602066,215920,806,18.566,0,0,0,1,Primary,MN,SFR_Dt,Purchase
3000602120,437000,731,31.153,0,0,0,1,Primary,TN,SFR_Dt,Purchase
3000602152,216125,806,42.459,0,0,0,1,Primary,IL,SFR_Dt,Purchase
3000602160,192850,728,38.909,0,0,0,1,Primary,AZ,SFR_At,Purchase
3000602297,340000,796,34.166,0,0,0,1,Primary,GA,SFR_At,Purchase
3000602327,61650,685,21.096,0,0,0,1,Primary,OH,SFR_Dt,Purchase
3000602669,318250,757,29.924,0,0,0,1,Primary,WA,SFR_Dt,Purchase
3000602716,398050,728,44.374,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3000602872,150000,743,41.339,0,0,1,0,NOO,NJ,CondoMid,Cashout
3000602895,323000,760,31.865,0,0,0,1,Primary,IL,CondoLo,Purchase
3000602926,460500,801,23.368,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000602943,320000,804,34.919,0,1,1,1,Primary,CA,SFR_Dt,Cashout
3000602950,80000,655,31.875,0,0,1,0,NOO,OH,2 Unit,Cashout
3000602976,244358,764,39.865,0,0,0,1,Primary,TX,SFR_At,Purchase
3000603008,251750,731,30.107,0,0,0,1,Primary,CT,SFR_Dt,Purchase
3000603053,180500,749,29.055,0,0,0,1,Primary,IL,SFR_Dt,Purchase
3000603067,137750,672,26.862,0,0,0,1,Primary,OH,SFR_Dt,Purchase
3000603329,301946,749,38.901,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
3000603366,501800,781,30.984,1,1,0,1,Primary,CA,CondoLo,Rate/Term
3000603927,203500,736,49.549,0,0,0,1,Primary,MN,SFR_Dt,Rate/Term
3000604062,215000,710,34.548,0,0,0,1,Primary,CO,SFR_Dt,Rate/Term
3000604156,343800,736,49.759,0,0,0,1,Primary,NJ,SFR_Dt,Purchase
3000604302,114000,730,22,0,0,1,0,NOO,NV,CondoLo,Cashout
3000604545,254200,763,36.639,0,0,0,1,Primary,CO,SFR_Dt,Rate/Term
3000604653,686250,763,46.17,1,0,0,1,Primary,WA,SFR_Dt,Rate/Term
3000604815,480000,754,31.199,0,1,0,1,Primary,CA,SFR_At,Purchase
3000604901,150510,696,35.54,0,0,0,1,Primary,OH,SFR_Dt,Rate/Term
3000605048,202500,707,36.805,0,0,0,1,Primary,FL,SFR_At,Purchase
3000605799,160000,811,38.319,0,1,0,1,Primary,CA,SFR_At,Rate/Term
3000605933,135000,782,28.448,0,0,0,1,Primary,IL,CondoLo,Purchase
3000605950,294500,803,15.283,0,0,0,1,Primary,FL,SFR_Dt,Rate/Term
3000605977,300000,770,31.508,0,0,0,0,Second,FL,SFR_Dt,Purchase
3000605994,239400,674,31.985,0,0,0,1,Primary,IN,SFR_Dt,Purchase
3000606095,273750,800,49.689,0,1,0,1,Primary,CA,CondoLo,Purchase
3000606162,726500,766,25.395,1,1,0,1,Primary,CA,SFR_Dt,Purchase
3000606274,183940,754,38.603,0,0,0,1,Primary,IL,SFR_Dt,Purchase
3000607331,174503,737,20.864,0,0,0,1,Primary,IL,SFR_Dt,Purchase
3000608665,389940,752,39.676,0,1,0,1,Primary,CA,CondoLo,Purchase
3000609135,346900,780,37.472,0,0,0,1,Primary,TN,SFR_Dt,Rate/Term
3200047102,309391,715,33.957,0,0,0,1,Primary,TX,SFR_At,Purchase
3200054185,309094,715,21.068,0,0,0,1,Primary,TX,SFR_At,Purchase
3200054502,288616,758,44.644,0,0,0,1,Primary,TX,SFR_At,Purchase
3200054781,415408,720,35.943,0,0,0,1,Primary,TN,SFR_At,Purchase
3200054811,421132,717,30.578,0,0,0,1,Primary,TX,SFR_At,Purchase
3200054973,383192,755,40.445,0,0,0,1,Primary,TN,SFR_At,Purchase
3200055135,413923,752,46.124,0,0,0,1,Primary,TX,SFR_At,Purchase
3200055280,272578,784,44.436,0,0,0,1,Primary,GA,SFR_At,Purchase
3200055763,310072,775,33.227,0,0,0,1,Primary,TX,SFR_At,Purchase
3200056018,467178,775,37.507,0,0,0,1,Primary,TX,SFR_At,Purchase
3200056212,525427,775,49.606,1,0,0,1,Primary,CO,SFR_At,Purchase
3200056221,266544,705,40.653,0,0,0,1,Primary,FL,SFR_At,Purchase
3200056234,257631,781,23.893,0,0,0,1,Primary,TX,SFR_At,Purchase
3200056325,369648,727,46.143,0,0,0,1,Primary,AZ,SFR_At,Purchase
3200056371,431556,700,42.311,0,0,0,1,Primary,TN,SFR_At,Purchase
3200056387,330986,716,48.021,0,0,0,1,Primary,CO,SFR_At,Purchase
3200056415,399310,773,30.464,0,0,0,1,Primary,AZ,SFR_At,Purchase
3200056434,226588,801,33.051,0,0,0,1,Primary,TX,SFR_At,Purchase
3200056464,343552,770,34.892,0,0,0,1,Primary,CO,SFR_At,Purchase
3200056739,108356,769,30.625,0,0,0,0,Second,AZ,SFR_At,Purchase
3200057053,397040,749,43.024,0,0,0,1,Primary,CO,SFR_At,Purchase
3200057309,441290,751,41.808,0,0,0,1,Primary,CO,SFR_At,Purchase
3200057355,182336,724,38.384,0,0,0,1,Primary,AZ,SFR_At,Purchase
3200057502,321249,760,44.096,0,0,0,1,Primary,NC,SFR_At,Purchase
3200057549,403375,766,41.652,0,0,0,1,Primary,TX,SFR_At,Purchase
3200057656,296584,741,23.683,0,0,0,1,Primary,TX,SFR_At,Purchase
3200057668,232210,744,35.668,0,0,0,1,Primary,TX,SFR_At,Purchase
3200057735,269429,626,33.339,0,0,0,1,Primary,TX,SFR_At,Purchase
3200057870,304074,700,41.936,0,0,0,1,Primary,TX,SFR_At,Purchase
3200057884,236356,769,33.712,0,0,0,1,Primary,AZ,SFR_At,Purchase
3200057886,371531,738,13.845,0,0,0,1,Primary,SC,SFR_At,Purchase
3200057953,391590,776,46.536,0,0,0,1,Primary,TX,SFR_At,Purchase
3200058102,200010,679,34.285,0,0,0,1,Primary,AZ,SFR_At,Purchase
3200058105,343702,755,37.902,0,0,0,1,Primary,NC,SFR_At,Purchase
3200058216,399961,764,34.565,0,0,0,1,Primary,FL,SFR_At,Purchase
3200058231,230390,778,38.256,0,0,0,1,Primary,AZ,SFR_At,Purchase
3200058286,352132,742,30.461,0,0,0,1,Primary,NC,SFR_At,Purchase
3200058291,334844,736,18.318,0,0,0,1,Primary,AZ,CondoLo,Purchase
3200058431,319200,755,33.718,0,0,0,1,Primary,TN,SFR_At,Purchase
3200058459,100351,701,8.546,0,0,0,0,NOO,GA,SFR_At,Purchase
3200058462,304609,741,48.405,0,0,0,1,Primary,TX,SFR_At,Purchase
3200058463,353374,712,43.477,0,0,0,1,Primary,FL,SFR_At,Purchase
3200058499,320466,797,47.374,0,0,0,1,Primary,CO,SFR_At,Purchase
3200058556,355838,765,29.909,0,0,0,1,Primary,NC,SFR_At,Purchase
3200058666,304728,702,48.464,0,0,0,1,Primary,GA,SFR_At,Purchase
3200058914,124130,805,12.615,0,0,0,1,Primary,AZ,SFR_At,Purchase
3200059033,125000,779,17.038,0,0,0,1,Primary,TN,SFR_At,Purchase
3200059182,341601,787,28.698,0,0,0,1,Primary,FL,SFR_At,Purchase
3200059254,291282,749,41.976,0,0,0,1,Primary,TN,SFR_At,Purchase
3200059309,230000,788,21.829,0,0,0,0,NOO,AZ,CondoLo,Purchase
3200059624,346223,746,41.347,0,0,0,1,Primary,TN,SFR_At,Purchase
3200060128,287669,719,32.787,0,0,0,1,Primary,AZ,SFR_At,Purchase
3200060218,225967,767,31.377,0,0,0,1,Primary,FL,SFR_At,Purchase
3200060358,221031,777,40.578,0,0,0,1,Primary,AZ,SFR_At,Purchase
3200060524,289287,745,41.096,0,0,0,1,Primary,FL,SFR_At,Purchase
3200060617,220712,757,46.975,0,0,0,1,Primary,AZ,SFR_At,Purchase
3200060869,307287,751,44.427,0,0,0,1,Primary,FL,SFR_At,Purchase
3200061130,230900,770,50.013,0,0,0,1,Primary,FL,SFR_At,Purchase
3200061264,297921,723,38.163,0,0,0,1,Primary,AZ,SFR_Dt,Purchase
3200061340,164490,762,32.374,0,0,0,0,NOO,TX,SFR_At,Purchase
3200061779,260000,798,36.46,0,0,0,1,Primary,GA,SFR_At,Purchase
3200061826,219255,796,32.555,0,0,0,0,NOO,FL,SFR_At,Purchase
3200061845,240000,735,22.683,0,0,0,1,Primary,TX,SFR_At,Purchase
3200062380,205000,809,44.341,0,0,0,1,Primary,TX,SFR_At,Purchase
3200062501,276060,720,45.012,0,0,0,1,Primary,AZ,SFR_At,Purchase
3200062587,404392,807,19.047,0,0,0,1,Primary,TN,SFR_At,Purchase
3200062602,266842,781,39.087,0,0,0,1,Primary,AZ,SFR_At,Purchase
3200062660,353800,786,45.265,0,0,0,1,Primary,CO,SFR_At,Rate/Term
3200062769,288990,719,24.465,0,0,0,0,Second,TN,SFR_At,Purchase
3200062997,316800,771,21.513,0,0,0,1,Primary,SC,SFR_At,Purchase
3200063146,250800,765,48.664,0,0,0,1,Primary,TX,SFR_At,Purchase
3200063391,348608,768,23.603,0,0,0,1,Primary,TX,SFR_At,Purchase
3200063443,435420,707,41.295,0,1,0,1,Primary,CA,SFR_At,Purchase
3200063458,377300,770,36.592,0,0,0,1,Primary,NC,SFR_At,Purchase
3200063481,129990,808,36.067,0,0,0,1,Primary,TN,SFR_At,Purchase
3200063546,378500,755,17.869,0,0,0,1,Primary,CO,SFR_At,Purchase
3200063602,484000,817,47.354,0,0,0,1,Primary,CO,SFR_At,Purchase
3200063730,245475,700,37.285,0,0,0,1,Primary,AZ,SFR_At,Purchase
3200063738,280000,783,23.659,0,0,0,1,Primary,TX,SFR_At,Purchase
3200063746,200170,671,37.186,0,0,0,1,Primary,FL,SFR_At,Purchase
3200063775,150000,789,17.018,0,0,0,1,Primary,GA,SFR_At,Purchase
3200063925,300000,639,39.908,0,0,0,1,Primary,CO,SFR_At,Purchase
3200063974,197600,800,43.684,0,0,0,1,Primary,SC,SFR_At,Purchase
3200063984,271700,728,47.11,0,0,0,1,Primary,TX,SFR_At,Purchase
3200063992,280250,740,26.942,0,0,0,1,Primary,FL,SFR_At,Purchase
3200064088,345000,784,38.243,0,0,0,1,Primary,CO,SFR_At,Purchase
3200064201,355876,770,26.021,0,0,0,1,Primary,NC,SFR_At,Purchase
3200064211,182640,763,32.964,0,0,0,1,Primary,AZ,SFR_At,Purchase
3200064258,229600,798,33.176,0,0,0,0,Second,FL,SFR_At,Purchase
3200064261,469205,751,48.702,0,0,0,1,Primary,NC,SFR_At,Purchase
3200064281,411350,727,47.938,0,1,0,1,Primary,CA,SFR_At,Purchase
3200064296,395190,747,46.497,0,0,0,1,Primary,CO,SFR_At,Purchase
3200064307,260000,767,42.248,0,0,0,1,Primary,TX,SFR_At,Purchase
3200064320,253000,785,17.728,0,0,0,0,Second,NC,SFR_At,Purchase
3200064383,389490,693,30.024,0,1,0,1,Primary,CA,SFR_At,Purchase
3200064386,264248,782,29.637,0,0,0,1,Primary,TX,SFR_At,Purchase
3200064426,221900,737,47.654,0,0,0,1,Primary,SC,SFR_At,Purchase
3200064440,250757,809,23.696,0,0,0,1,Primary,TX,SFR_At,Purchase
3200064441,174660,748,39.874,0,0,0,1,Primary,FL,SFR_At,Purchase
3200064540,152000,801,15.265,0,0,0,0,NOO,TX,SFR_At,Purchase
3200064628,294500,785,25.567,0,0,0,1,Primary,TX,SFR_At,Purchase
3200064708,296000,807,13.899,0,0,0,0,Second,CO,SFR_Dt,Purchase
3200064920,375772,691,45.909,0,0,0,1,Primary,FL,SFR_At,Purchase
3200065029,369990,778,36.931,0,0,0,1,Primary,CO,SFR_At,Purchase
3200065034,383348,790,49.021,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3200065048,254990,797,44.841,0,0,0,1,Primary,NC,SFR_At,Purchase
3200065197,301750,655,45.001,0,0,0,1,Primary,SC,SFR_At,Purchase
3200065361,254992,681,26.868,0,0,0,1,Primary,NC,SFR_At,Purchase
3200065498,484500,739,40.169,1,0,0,1,Primary,CO,SFR_At,Purchase
3600004073,450000,810,20.463,0,0,0,0,Second,FL,CondoLo,Purchase
3600004295,296910,726,46.812,0,0,0,1,Primary,FL,SFR_At,Purchase
3600004299,296000,800,46.93,0,0,0,1,Primary,FL,SFR_Dt,Purchase
3700002098,203775,689,43.302,0,0,0,1,Primary,TX,SFR_Dt,Purchase
3700002257,229410,778,27.923,0,0,0,1,Primary,FL,SFR_Dt,Purchase
3700002274,267750,701,31.416,0,0,0,1,Primary,AZ,SFR_Dt,Purchase
3700002309,327655,787,46.752,0,0,0,1,Primary,TX,SFR_At,Purchase
3700002377,229900,723,48.502,0,0,0,1,Primary,FL,SFR_At,Purchase
3700002389,221350,717,31.525,0,0,0,1,Primary,FL,SFR_At,Purchase
3800024939,430324,784,31.162,0,0,0,1,Primary,CO,SFR_Dt,Purchase
3800026978,301619,760,48.523,0,0,0,1,Primary,CO,SFR_Dt,Purchase
3800027368,372231,804,29.796,0,0,0,1,Primary,AZ,SFR_At,Purchase
3800027664,612050,759,34.597,1,1,0,1,Primary,CA,Det Condo,Purchase
3800028046,304702,799,28.748,0,0,0,1,Primary,TX,SFR_At,Purchase
3800028062,275000,782,49.122,0,0,0,1,Primary,TX,CondoLo,Purchase
3800028112,464162,735,37.49,0,0,0,1,Primary,AZ,SFR_At,Purchase
3800028267,205000,769,27.229,0,0,0,1,Primary,TX,SFR_At,Purchase
3800028301,484350,801,37.85,0,0,0,1,Primary,AZ,SFR_At,Purchase
3800028373,415308,781,27.018,0,0,0,1,Primary,TX,SFR_At,Purchase
3800028986,431000,762,46.851,0,1,0,1,Primary,CA,SFR_At,Purchase
3800029166,367828,751,40.74,0,1,0,1,Primary,CA,SFR_At,Purchase
3800029370,560000,738,20.681,1,0,0,1,Primary,VA,SFR_At,Purchase
3800029440,426880,750,49.697,0,0,0,1,Primary,TX,SFR_At,Purchase
3800029529,433300,677,39.388,0,0,0,1,Primary,AZ,SFR_At,Purchase
3800029652,484350,730,44.721,0,0,0,1,Primary,AZ,SFR_At,Purchase
3800029753,353454,709,34.783,0,0,0,1,Primary,TX,SFR_At,Purchase
3800029793,500969,779,28.946,1,1,0,0,NOO,CA,SFR_At,Purchase
3800029840,719282,727,33.947,1,0,0,1,Primary,VA,SFR_At,Purchase
3800029923,545060,780,19.565,1,0,0,1,Primary,WA,SFR_At,Purchase
3800030114,484350,707,47.192,0,1,0,1,Primary,CA,Det Condo,Purchase
3800030233,385876,709,48.469,0,0,0,1,Primary,AZ,SFR_At,Purchase
3800030455,494500,693,40.121,1,1,0,1,Primary,CA,SFR_Dt,Purchase
3800030473,484350,779,22.701,0,0,0,1,Primary,NV,SFR_At,Purchase
3800030576,553500,777,40.633,1,0,0,1,Primary,WA,SFR_At,Purchase
3800030679,634186,784,47.919,1,1,0,1,Primary,CA,SFR_At,Purchase
3800030752,726525,777,34.927,1,0,0,1,Primary,VA,SFR_At,Purchase
3800030833,538500,797,44.313,1,1,0,1,Primary,CA,Det Condo,Purchase
3800031118,473290,792,42.952,0,1,0,1,Primary,CA,SFR_At,Purchase
3800031130,593240,699,19.568,1,1,0,1,Primary,CA,SFR_At,Purchase
3800031200,242861,797,45.104,0,0,0,1,Primary,TX,SFR_At,Purchase
3800031446,423697,782,43.277,0,1,0,1,Primary,CA,SFR_At,Purchase
3800031495,686882,779,32.542,1,1,0,1,Primary,CA,SFR_At,Purchase
3800032122,676458,775,43.049,1,1,0,1,Primary,CA,SFR_At,Purchase
3800032146,385675,755,37.037,0,1,0,1,Primary,CA,SFR_At,Purchase
3800032282,489250,807,36.02,1,1,0,1,Primary,CA,CondoLo,Purchase
3800032348,550100,749,44.972,1,1,0,1,Primary,CA,SFR_At,Purchase
3800032413,319460,770,49.801,0,1,0,1,Primary,CA,SFR_At,Purchase
3800032484,439162,793,36.47,0,0,0,1,Primary,MD,SFR_At,Purchase
3800032641,115000,722,37.249,0,0,0,1,Primary,TX,SFR_At,Purchase
3800032707,461115,709,32.659,0,0,0,1,Primary,MD,SFR_At,Purchase
3800032934,457600,720,24.986,0,1,0,1,Primary,CA,SFR_At,Purchase
3800033184,446796,779,33.158,0,0,0,1,Primary,NV,SFR_At,Purchase
3800033242,542989,739,35.337,1,0,0,1,Primary,VA,SFR_At,Purchase
3800033292,328339,806,38.308,0,1,0,1,Primary,CA,SFR_At,Purchase
3800033298,308442,790,49.818,0,1,0,1,Primary,CA,Det Condo,Purchase
3800033467,100000,802,36.79,0,0,0,1,Primary,TX,SFR_At,Purchase
3800033474,462523,782,30.785,0,1,0,1,Primary,CA,CondoLo,Purchase
3800033505,466160,704,38.288,0,1,0,1,Primary,CA,SFR_Dt,Purchase
3800033631,348549,808,37.142,0,1,0,1,Primary,CA,SFR_At,Purchase
3800033722,376200,784,47.619,0,1,0,1,Primary,CA,SFR_At,Purchase
3800033784,235000,788,49.022,0,0,0,1,Primary,AZ,SFR_At,Purchase
3800033845,484350,761,41.813,0,0,0,1,Primary,NV,SFR_At,Purchase
3800033950,337742,743,43.787,0,1,0,1,Primary,CA,Det Condo,Purchase
3800034011,319647,801,42.756,0,1,0,1,Primary,CA,SFR_At,Purchase
3800034055,640500,764,35.851,1,1,0,1,Primary,CA,SFR_At,Purchase
3800034221,483000,738,49.856,0,0,0,1,Primary,VA,SFR_At,Purchase
3800034311,354854,724,48.884,0,1,0,1,Primary,CA,CondoLo,Purchase
3800034322,399500,745,25.73,0,0,0,1,Primary,TX,SFR_At,Purchase
3800034335,451290,760,45.321,0,1,0,1,Primary,CA,CondoLo,Purchase
3800034876,435770,802,32.274,0,1,0,1,Primary,CA,CondoLo,Purchase
3800034944,690000,760,28.427,1,1,0,1,Primary,CA,SFR_At,Purchase
3800035095,411971,799,31.54,0,0,0,1,Primary,MD,SFR_At,Purchase
3800035245,327887,773,41.029,0,1,0,1,Primary,CA,SFR_At,Purchase
3800035274,310016,778,47.904,0,0,0,1,Primary,TX,SFR_At,Purchase
3800035289,484350,790,29.522,0,0,0,1,Primary,TX,SFR_At,Purchase
3800035429,569905,755,29.687,1,0,0,1,Primary,WA,SFR_At,Purchase
3800035454,484350,778,49.106,0,1,0,1,Primary,CA,SFR_At,Purchase
3800035481,210000,728,18.616,0,0,0,1,Primary,AZ,SFR_At,Purchase
3800035528,302005,783,45.109,0,0,0,1,Primary,TX,SFR_At,Purchase
3800035530,484350,704,47.3,0,0,0,1,Primary,WA,SFR_At,Purchase
3800035652,420500,764,13.785,0,1,0,1,Primary,CA,SFR_At,Purchase
3800035753,289888,815,28.185,0,1,0,0,Second,CA,SFR_At,Purchase
3800035920,200000,777,17.532,0,1,0,1,Primary,CA,CondoLo,Purchase
600121648,405000,783,33.992,0,0,0,0,NOO,NY,CondoMid,Rate/Term
600127175,143200,758,38.97,0,0,0,1,Primary,NY,Co-op,Purchase
600127615,308750,754,44.84,0,0,0,1,Primary,NY,CondoLo,Purchase
600128177,206250,680,41.746,0,0,1,1,Primary,IL,SFR_Dt,Cashout
600128279,449365.96,763,46.917,0,1,1,0,NOO,CA,CondoLo,Cashout
600129123,116000,679,37.865,0,0,0,1,Primary,NY,Co-op,Purchase
600129179,200000,774,29.947,0,0,0,1,Primary,AZ,SFR_At,Rate/Term
600129213,348500,768,47.778,0,0,0,1,Primary,NY,SFR_Dt,Purchase
600129732,160000,753,30.003,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
600129926,78500,685,29.283,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
600130259,350000,712,49.249,0,0,0,1,Primary,NY,SFR_Dt,Rate/Term
600131391,269761,663,37.947,0,0,0,1,Primary,MA,SFR_Dt,Purchase
600131408,495000,786,34.68,0,0,0,0,NOO,NY,2 Unit,Rate/Term
600131536,543750,755,28.664,0,0,0,0,NOO,NY,3 Unit,Rate/Term
600131725,234003.23,768,38.318,0,1,0,0,NOO,CA,CondoLo,Rate/Term
600131751,325000,813,38.785,0,0,0,1,Primary,NY,Co-op,Purchase
600131796,240000,719,34.992,0,0,0,0,NOO,UT,SFR_Dt,Rate/Term
600131863,410000,800,30.486,0,0,1,0,NOO,NY,2 Unit,Cashout
600132383,105000,797,21.024,0,0,0,1,Primary,CT,SFR_Dt,Purchase
600132659,532000,691,16.096,1,1,0,0,NOO,CA,SFR_Dt,Rate/Term
600132661,605000,691,17.785,1,1,0,0,NOO,CA,SFR_Dt,Rate/Term
600132941,472000,767,47.182,0,0,0,1,Primary,NY,SFR_Dt,Rate/Term
600133157,596000,732,45.455,1,0,0,1,Primary,NY,SFR_Dt,Purchase
600133708,668000,770,30.8,1,1,0,0,NOO,CA,SFR_Dt,Rate/Term
600133847,524000,725,41.978,1,0,0,0,Second,NY,Co-op,Purchase
600134138,620000,764,42.43,1,0,0,1,Primary,NY,CondoLo,Rate/Term
600134176,345000,745,48.772,0,0,0,1,Primary,NY,CondoLo,Rate/Term
600134355,236550,739,41.535,0,0,0,1,Primary,CT,CondoLo,Purchase
600134474,484350,744,31.081,0,0,1,1,Primary,NY,SFR_Dt,Cashout
600134542,179100,786,28.864,0,0,0,1,Primary,NY,Co-op,Purchase
600134609,598000,661,36.457,1,1,0,1,Primary,CA,SFR_Dt,Rate/Term
600134831,157600,741,40.195,0,0,0,1,Primary,NY,Co-op,Purchase
600134838,245250,770,38.961,0,1,0,0,NOO,CA,SFR_Dt,Rate/Term
600134918,248500,624,18.469,0,0,1,0,NOO,NJ,4 Unit,Cashout
600135125,700000,769,44.95,0,0,1,0,NOO,NY,4 Unit,Cashout
600135141,735000,769,41.079,0,0,1,0,NOO,NY,4 Unit,Cashout
600135391,710500,769,40.045,0,0,1,0,NOO,NY,4 Unit,Cashout
600135401,525000,798,25.13,1,1,0,1,Primary,CA,SFR_Dt,Rate/Term
600135425,105236,811,37.232,0,0,0,1,Primary,NY,Co-op,Purchase
600135463,560000,795,35.975,1,0,0,1,Primary,NJ,SFR_At,Rate/Term
600135579,164000,621,42.298,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
600135683,620000,774,45.967,0,0,0,0,NOO,MA,2 Unit,Rate/Term
600135867,480000,713,21.014,0,0,1,1,Primary,AZ,SFR_At,Cashout
600136074,310000,800,45.347,0,0,0,1,Primary,CO,SFR_Dt,Purchase
600136181,442000,728,41.114,0,0,0,1,Primary,CO,SFR_Dt,Rate/Term
600136251,148500,781,27.091,0,0,0,1,Primary,NV,SFR_At,Purchase
600136428,484350,747,36.525,0,0,0,1,Primary,NY,CondoLo,Rate/Term
600136583,380000,643,50.801,0,1,1,0,NOO,CA,CondoMid,Cashout
600136717,655500,707,46.573,1,0,0,1,Primary,HI,CondoLo,Purchase
600136752,476250,670,38.652,0,0,1,0,NOO,NY,SFR_Dt,Cashout
600136827,633000,732,26.143,1,0,0,1,Primary,NY,CondoMid,Rate/Term
600136854,318500,729,32.571,0,0,1,0,NOO,NY,SFR_Dt,Cashout
600136888,315000,729,33.486,0,0,1,0,NOO,NY,SFR_Dt,Cashout
600136899,110000,771,19.309,0,0,0,1,Primary,NY,Co-op,Purchase
600137030,219750,669,44.965,0,0,1,1,Primary,NY,SFR_Dt,Cashout
600137035,155000,803,26.123,0,0,1,1,Primary,NY,Co-op,Cashout
600137199,915000,767,41.96,1,0,0,0,NOO,NY,2 Unit,Purchase
600137263,111463.88,791,20.128,0,0,0,1,Primary,OH,SFR_Dt,Purchase
